species,links
Oileides amazonensis,https://www.butterfliesofamerica.com/L/t/Oileides_amazonensis_a.htm
Aurina dida,https://www.butterfliesofamerica.com/L/t/Aurina_dida_a.htm
Azonax typhaon,https://www.butterfliesofamerica.com/L/t/Azonax_typhaon_a.htm
Myscelus nobilis,https://www.butterfliesofamerica.com/L/t/Myscelus_nobilis_a.htm
Myscelus amystis,https://www.butterfliesofamerica.com/L/t/Myscelus_amystis_a.htm
Myscelus phoronis,https://www.butterfliesofamerica.com/L/t/Myscelus_phoronis_a.htm
Myscelus belti,https://www.butterfliesofamerica.com/L/t/Myscelus_belti_a.htm
Myscelus perissodora,https://www.butterfliesofamerica.com/L/t/Myscelus_perissodora_a.htm
Myscelus pegasus,https://www.butterfliesofamerica.com/L/t/Myscelus_pegasus_a.htm
Myscelus epimachia,https://www.butterfliesofamerica.com/L/t/Myscelus_epimachia_a.htm
Myscelus draudti,https://www.butterfliesofamerica.com/L/t/Myscelus_draudti_a.htm
Myscelus santhilarius,https://www.butterfliesofamerica.com/L/t/Myscelus_santhilarius_a.htm
Myscelus assaricus,https://www.butterfliesofamerica.com/L/t/Myscelus_assaricus_a.htm
Myscelus pardalina,https://www.butterfliesofamerica.com/L/t/Myscelus_pardalina_a.htm
Granila paseas,https://www.butterfliesofamerica.com/L/t/Granila_paseas_a.htm
Passova nigrocephala,https://www.butterfliesofamerica.com/L/t/Passova_nigrocephala_a.htm
Passova ganymedes,https://www.butterfliesofamerica.com/L/t/Passova_ganymedes_a.htm
Passova gellias,https://www.butterfliesofamerica.com/L/t/Passova_gellias_a.htm
Passova polemon,https://www.butterfliesofamerica.com/L/t/Passova_polemon_a.htm
Passova glacia,https://www.butterfliesofamerica.com/L/t/Passova_glacia_a.htm
Passova gazera,https://www.butterfliesofamerica.com/L/t/Passova_gazera_a.htm
Passova greta,https://www.butterfliesofamerica.com/L/t/Passova_greta_a.htm
Passova vilna,https://www.butterfliesofamerica.com/L/t/Passova_vilna_a.htm
Passova passova,https://www.butterfliesofamerica.com/L/t/Passova_passova_a.htm
Aspitha aspitha,https://www.butterfliesofamerica.com/L/t/Aspitha_aspitha_a.htm
Aspitha leander,https://www.butterfliesofamerica.com/L/t/Aspitha_leander_a.htm
Aspitha bassleri,https://www.butterfliesofamerica.com/L/t/Aspitha_bassleri_a.htm
Aspitha agenoria,https://www.butterfliesofamerica.com/L/t/Aspitha_agenoria_a.htm
Zonia zonia,https://www.butterfliesofamerica.com/L/t/Zonia_zonia_a.htm
Olafia roscius,https://www.butterfliesofamerica.com/L/t/Olafia_roscius_a.htm
Oxynetra aureopecta,https://www.butterfliesofamerica.com/L/t/Oxynetra_aureopecta_a.htm
Oxynetra stangelandi,https://www.butterfliesofamerica.com/L/t/Oxynetra_stangelandi_a.htm
Oxynetra hopfferi,https://www.butterfliesofamerica.com/L/t/Oxynetra_hopfferi_a.htm
Oxynetra semihyalina,https://www.butterfliesofamerica.com/L/t/Oxynetra_semihyalina_a.htm
Oxynetra confusa,https://www.butterfliesofamerica.com/L/t/Oxynetra_confusa_a.htm
Pyrrhopyge zenodorus,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_zenodorus_a.htm
Pyrrhopyge evansi,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_evansi_a.htm
Pyrrhopyge phidias,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_phidias_a.htm
Pyrrhopyge aziza,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_aziza_a.htm
Pyrrhopyge pusca,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_pusca_a.htm
Pyrrhopyge proculus,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_proculus_a.htm
Pyrrhopyge infantilis,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_infantilis_a.htm
Pyrrhopyge thericles,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_thericles_a.htm
Pyrrhopyge amythaon,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_amythaon_a.htm
Pyrrhopyge sergius,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_sergius_a.htm
Pyrrhopyge erazoae,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_erazoae_a.htm
Pyrrhopyge charybdis,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_charybdis_a.htm
Pyrrhopyge cressoni,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_cressoni_a.htm
Pyrrhopyge pelota,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_pelota_a.htm
Pyrrhopyge amyclas,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_amyclas_a.htm
Pyrrhopyge phylleia,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_phylleia_a.htm
Pyrrhopyge arax,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_arax_a.htm
Pyrrhopyge haemon,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_haemon_a.htm
Pyrrhopyge papius,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_papius_a.htm
Pyrrhopyge frona,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_frona_a.htm
Pyrrhopyge melanomerus,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_melanomerus_a.htm
Pyrrhopyge decipiens,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_decipiens_a.htm
Pyrrhopyge placeta,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_placeta_a.htm
Pyrrhopyge hadassa,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_hadassa_a.htm
Pyrrhopyge terra,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_terra_a.htm
Pyrrhopyge telassina,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_telassina_a.htm
Pyrrhopyge telassa,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_telassa_a.htm
Pyrrhopyge martena,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_martena_a.htm
Pyrrhopyge schausi,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_schausi_a.htm
Pyrrhopyge sadia,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_sadia_a.htm
Pyrrhopyge creona,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_creona_a.htm
Pyrrhopyge kelita,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_kelita_a.htm
Pyrrhopyge crista,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_crista_a.htm
Pyrrhopyge crida,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_crida_a.htm
Pyrrhopyge mopsus,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_mopsus_a.htm
Pyrrhopyge sarpedon,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_sarpedon_a.htm
Pyrrhopyge arinas,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_arinas_a.htm
Pyrrhopyge creusae,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_creusae_a.htm
Pyrrhopyge tatei,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_tatei_a.htm
Pyrrhopyge boulleti,https://www.butterfliesofamerica.com/L/t/Pyrrhopyge_boulleti_a.htm
Gunayan rhacia,https://www.butterfliesofamerica.com/L/t/Gunayan_rhacia_a.htm
Gunayan rubricollis,https://www.butterfliesofamerica.com/L/t/Gunayan_rubricollis_a.htm
Gunayan timaeus,https://www.butterfliesofamerica.com/L/t/Gunayan_timaeus_a.htm
Yanguna tetricus,https://www.butterfliesofamerica.com/L/t/Yanguna_tetricus_a.htm
Yanguna cometes,https://www.butterfliesofamerica.com/L/t/Yanguna_cometes_a.htm
Yanguna thelersa,https://www.butterfliesofamerica.com/L/t/Yanguna_thelersa_a.htm
Yanguna cosyra,https://www.butterfliesofamerica.com/L/t/Yanguna_cosyra_a.htm
Yanguna spatiosa,https://www.butterfliesofamerica.com/L/t/Yanguna_spatiosa_a.htm
Yanguna erebus,https://www.butterfliesofamerica.com/L/t/Yanguna_erebus_a.htm
Chalypyge chalybea,https://www.butterfliesofamerica.com/L/t/Chalypyge_chalybea_a.htm
Chalypyge zereda,https://www.butterfliesofamerica.com/L/t/Chalypyge_zereda_a.htm
Ochropyge ruficauda,https://www.butterfliesofamerica.com/L/t/Ochropyge_ruficauda_a.htm
Apyrrothrix araxes,https://www.butterfliesofamerica.com/L/t/Apyrrothrix_araxes_a.htm
Melanopyge mulleri,https://www.butterfliesofamerica.com/L/t/Melanopyge_mulleri_a.htm
Melanopyge hoffmanni,https://www.butterfliesofamerica.com/L/t/Melanopyge_hoffmanni_a.htm
Melanopyge erythrosticta,https://www.butterfliesofamerica.com/L/t/Melanopyge_erythrosticta_a.htm
Melanopyge [n. sp.],https://www.butterfliesofamerica.com/L/t/Melanopyge_n.sp._a.htm
Melanopyge maculosa,https://www.butterfliesofamerica.com/L/t/Melanopyge_maculosa_a.htm
Melanopyge cossea,https://www.butterfliesofamerica.com/L/t/Melanopyge_cossea_a.htm
Jonaspyge jonas,https://www.butterfliesofamerica.com/L/t/Jonaspyge_jonas_a.htm
Jonaspyge tzotzili,https://www.butterfliesofamerica.com/L/t/Jonaspyge_tzotzili_a.htm
Jonaspyge aesculapus,https://www.butterfliesofamerica.com/L/t/Jonaspyge_aesculapus_a.htm
Creonpyge creon,https://www.butterfliesofamerica.com/L/t/Creonpyge_creon_a.htm
Cyanopyge sangaris,https://www.butterfliesofamerica.com/L/t/Cyanopyge_sangaris_a.htm
Microceris variicolor,https://www.butterfliesofamerica.com/L/t/Microceris_variicolor_a.htm
Elbella intersecta,https://www.butterfliesofamerica.com/L/t/Elbella_intersecta_a.htm
Elbella viriditas,https://www.butterfliesofamerica.com/L/t/Elbella_viriditas_a.htm
Elbella lamprus,https://www.butterfliesofamerica.com/L/t/Elbella_lamprus_a.htm
Elbella mariae,https://www.butterfliesofamerica.com/L/t/Elbella_mariae_a.htm
Elbella adonis,https://www.butterfliesofamerica.com/L/t/Elbella_adonis_a.htm
Elbella scylla,https://www.butterfliesofamerica.com/L/t/Elbella_scylla_a.htm
Elbella dulcinea,https://www.butterfliesofamerica.com/L/t/Elbella_dulcinea_a.htm
Elbella luteizona,https://www.butterfliesofamerica.com/L/t/Elbella_luteizona_a.htm
Elbella hegesippe,https://www.butterfliesofamerica.com/L/t/Elbella_hegesippe_a.htm
Elbella iphinous,https://www.butterfliesofamerica.com/L/t/Elbella_iphinous_a.htm
Elbella miodesmiata,https://www.butterfliesofamerica.com/L/t/Elbella_miodesmiata_a.htm
Elbella rondonia,https://www.butterfliesofamerica.com/L/t/Elbella_rondonia_a.htm
Elbella madeira,https://www.butterfliesofamerica.com/L/t/Elbella_madeira_a.htm
Elbella bicuspis,https://www.butterfliesofamerica.com/L/t/Elbella_bicuspis_a.htm
Elbella etna,https://www.butterfliesofamerica.com/L/t/Elbella_etna_a.htm
Elbella patroclus,https://www.butterfliesofamerica.com/L/t/Elbella_patroclus_a.htm
Elbella azeta,https://www.butterfliesofamerica.com/L/t/Elbella_azeta_a.htm
Elbella lustra,https://www.butterfliesofamerica.com/L/t/Elbella_lustra_a.htm
Elbella merops,https://www.butterfliesofamerica.com/L/t/Elbella_merops_a.htm
Elbella theseus,https://www.butterfliesofamerica.com/L/t/Elbella_theseus_a.htm
Elbella blanda,https://www.butterfliesofamerica.com/L/t/Elbella_blanda_a.htm
Elbella patrobas,https://www.butterfliesofamerica.com/L/t/Elbella_patrobas_a.htm
Parelbella polyzona,https://www.butterfliesofamerica.com/L/t/Parelbella_polyzona_a.htm
Parelbella ahira,https://www.butterfliesofamerica.com/L/t/Parelbella_ahira_a.htm
Parelbella peruana,https://www.butterfliesofamerica.com/L/t/Parelbella_peruana_a.htm
Parelbella macleannani,https://www.butterfliesofamerica.com/L/t/Parelbella_macleannani_a.htm
Parelbella nigra,https://www.butterfliesofamerica.com/L/t/Parelbella_nigra_a.htm
Croniades pieria,https://www.butterfliesofamerica.com/L/t/Croniades_pieria_a.htm
Pseudocroniades machaon,https://www.butterfliesofamerica.com/L/t/Pseudocroniades_machaon_a.htm
Protelbella alburna,https://www.butterfliesofamerica.com/L/t/Protelbella_alburna_a.htm
Nosphistia zonara,https://www.butterfliesofamerica.com/L/t/Nosphistia_zonara_a.htm
Jemadia pseudognetus,https://www.butterfliesofamerica.com/L/t/Jemadia_pseudognetus_a.htm
Jemadia hospita,https://www.butterfliesofamerica.com/L/t/Jemadia_hospita_a.htm
Jemadia demarmelsi,https://www.butterfliesofamerica.com/L/t/Jemadia_demarmelsi_a.htm
Jemadia sosia,https://www.butterfliesofamerica.com/L/t/Jemadia_sosia_a.htm
Jemadia menechmus,https://www.butterfliesofamerica.com/L/t/Jemadia_menechmus_a.htm
Jemadia scomber,https://www.butterfliesofamerica.com/L/t/Jemadia_scomber_a.htm
Jemadia suekentonmiller,https://www.butterfliesofamerica.com/L/t/Jemadia_suekentonmiller_a.htm
Jemadia ovid,https://www.butterfliesofamerica.com/L/t/Jemadia_ovid_a.htm
Jemadia pater,https://www.butterfliesofamerica.com/L/t/Jemadia_pater_a.htm
Jemadia ortizi,https://www.butterfliesofamerica.com/L/t/Jemadia_ortizi_a.htm
Jemadia albescens,https://www.butterfliesofamerica.com/L/t/Jemadia_albescens_a.htm
Jemadia hewitsonii,https://www.butterfliesofamerica.com/L/t/Jemadia_hewitsonii_a.htm
Jemadia gnetus,https://www.butterfliesofamerica.com/L/t/Jemadia_gnetus_a.htm
Jemadia brevipennis,https://www.butterfliesofamerica.com/L/t/Jemadia_brevipennis_a.htm
Jemadia fallax,https://www.butterfliesofamerica.com/L/t/Jemadia_fallax_a.htm
Mimoniades nurscia,https://www.butterfliesofamerica.com/L/t/Mimoniades_nurscia_a.htm
Mimoniades ocyalus,https://www.butterfliesofamerica.com/L/t/Mimoniades_ocyalus_a.htm
Mimoniades versicolor,https://www.butterfliesofamerica.com/L/t/Mimoniades_versicolor_a.htm
Mimoniades montana,https://www.butterfliesofamerica.com/L/t/Mimoniades_montana_a.htm
Mimoniades baroni,https://www.butterfliesofamerica.com/L/t/Mimoniades_baroni_a.htm
Mimardaris aerata,https://www.butterfliesofamerica.com/L/t/Mimardaris_aerata_a.htm
Mimardaris sela,https://www.butterfliesofamerica.com/L/t/Mimardaris_sela_a.htm
Mimardaris lomax,https://www.butterfliesofamerica.com/L/t/Mimardaris_lomax_a.htm
Mimardaris montra,https://www.butterfliesofamerica.com/L/t/Mimardaris_montra_a.htm
Mimardaris pityusa,https://www.butterfliesofamerica.com/L/t/Mimardaris_pityusa_a.htm
Mimardaris porus,https://www.butterfliesofamerica.com/L/t/Mimardaris_porus_a.htm
Mimardaris minthe,https://www.butterfliesofamerica.com/L/t/Mimardaris_minthe_a.htm
Ardaris eximia,https://www.butterfliesofamerica.com/L/t/Ardaris_eximia_a.htm
Ardaris hantra,https://www.butterfliesofamerica.com/L/t/Ardaris_hantra_a.htm
Amenis pionia,https://www.butterfliesofamerica.com/L/t/Amenis_pionia_a.htm
Amenis rogeri,https://www.butterfliesofamerica.com/L/t/Amenis_rogeri_a.htm
Amenis ponina,https://www.butterfliesofamerica.com/L/t/Amenis_ponina_a.htm
Sarbia antias,https://www.butterfliesofamerica.com/L/t/Sarbia_antias_a.htm
Sarbia catomelaena,https://www.butterfliesofamerica.com/L/t/Sarbia_catomelaena_a.htm
Sarbia oneka,https://www.butterfliesofamerica.com/L/t/Sarbia_oneka_a.htm
Sarbia soza,https://www.butterfliesofamerica.com/L/t/Sarbia_soza_a.htm
Sarbia curitiba,https://www.butterfliesofamerica.com/L/t/Sarbia_curitiba_a.htm
Sarbia pertyi,https://www.butterfliesofamerica.com/L/t/Sarbia_pertyi_a.htm
Sarbia damippe,https://www.butterfliesofamerica.com/L/t/Sarbia_damippe_a.htm
Sarbia xanthippe,https://www.butterfliesofamerica.com/L/t/Sarbia_xanthippe_a.htm
Metardaris cosinga,https://www.butterfliesofamerica.com/L/t/Metardaris_cosinga_a.htm
Amysoria galgala,https://www.butterfliesofamerica.com/L/t/Amysoria_galgala_a.htm
Mysoria ambigua,https://www.butterfliesofamerica.com/L/t/Mysoria_ambigua_a.htm
Mysoria barcastus,https://www.butterfliesofamerica.com/L/t/Mysoria_barcastus_a.htm
Mysoria amra,https://www.butterfliesofamerica.com/L/t/Mysoria_amra_a.htm
Mysoria affinis,https://www.butterfliesofamerica.com/L/t/Mysoria_affinis_a.htm
Mysarbia sejanus,https://www.butterfliesofamerica.com/L/t/Mysarbia_sejanus_a.htm
Celaenorrhinus aegiochus,https://www.butterfliesofamerica.com/L/t/Celaenorrhinus_aegiochus_a.htm
Celaenorrhinus savia,https://www.butterfliesofamerica.com/L/t/Celaenorrhinus_savia_a.htm
Celaenorrhinus orneates,https://www.butterfliesofamerica.com/L/t/Celaenorrhinus_orneates_a.htm
Celaenorrhinus monartus,https://www.butterfliesofamerica.com/L/t/Celaenorrhinus_monartus_a.htm
Celaenorrhinus astrigera,https://www.butterfliesofamerica.com/L/t/Celaenorrhinus_astrigera_a.htm
Celaenorrhinus fritzgaertneri,https://www.butterfliesofamerica.com/L/t/Celaenorrhinus_fritzgaertneri_a.htm
Celaenorrhinus stallingsi,https://www.butterfliesofamerica.com/L/t/Celaenorrhinus_stallingsi_a.htm
Celaenorrhinus shema,https://www.butterfliesofamerica.com/L/t/Celaenorrhinus_shema_a.htm
Celaenorrhinus par,https://www.butterfliesofamerica.com/L/t/Celaenorrhinus_par_a.htm
Celaenorrhinus disjunctus,https://www.butterfliesofamerica.com/L/t/Celaenorrhinus_disjunctus_a.htm
Celaenorrhinus vagra,https://www.butterfliesofamerica.com/L/t/Celaenorrhinus_vagra_a.htm
Celaenorrhinus stola,https://www.butterfliesofamerica.com/L/t/Celaenorrhinus_stola_a.htm
Celaenorrhinus approximatus,https://www.butterfliesofamerica.com/L/t/Celaenorrhinus_approximatus_a.htm
Celaenorrhinus bifurcus,https://www.butterfliesofamerica.com/L/t/Celaenorrhinus_bifurcus_a.htm
Celaenorrhinus similis,https://www.butterfliesofamerica.com/L/t/Celaenorrhinus_similis_a.htm
Celaenorrhinus eligius,https://www.butterfliesofamerica.com/L/t/Celaenorrhinus_eligius_a.htm
Celaenorrhinus songoensis,https://www.butterfliesofamerica.com/L/t/Celaenorrhinus_songoensis_a.htm
Celaenorrhinus cynapes,https://www.butterfliesofamerica.com/L/t/Celaenorrhinus_cynapes_a.htm
Celaenorrhinus tritonae,https://www.butterfliesofamerica.com/L/t/Celaenorrhinus_tritonae_a.htm
Celaenorrhinus anchialus,https://www.butterfliesofamerica.com/L/t/Celaenorrhinus_anchialus_a.htm
Celaenorrhinus jao,https://www.butterfliesofamerica.com/L/t/Celaenorrhinus_jao_a.htm
Celaenorrhinus autochton,https://www.butterfliesofamerica.com/L/t/Celaenorrhinus_autochton_a.htm
Celaenorrhinus suthina,https://www.butterfliesofamerica.com/L/t/Celaenorrhinus_suthina_a.htm
Celaenorrhinus syllius,https://www.butterfliesofamerica.com/L/t/Celaenorrhinus_syllius_a.htm
Mimia phidyle,https://www.butterfliesofamerica.com/L/t/Mimia_phidyle_a.htm
Mimia chiapaensis,https://www.butterfliesofamerica.com/L/t/Mimia_chiapaensis_a.htm
Arteurotia tractipennis,https://www.butterfliesofamerica.com/L/t/Arteurotia_tractipennis_a.htm
Mictris crispus,https://www.butterfliesofamerica.com/L/t/Mictris_crispus_a.htm
Austinus heros,https://www.butterfliesofamerica.com/L/t/Austinus_heros_a.htm
Emmelus purpurascens,https://www.butterfliesofamerica.com/L/t/Emmelus_purpurascens_a.htm
Iliana peruvianus,https://www.butterfliesofamerica.com/L/t/Iliana_peruvianus_a.htm
Iliana bolivianus,https://www.butterfliesofamerica.com/L/t/Iliana_bolivianus_a.htm
Iliana miersi,https://www.butterfliesofamerica.com/L/t/Iliana_miersi_a.htm
Iliana remus,https://www.butterfliesofamerica.com/L/t/Iliana_remus_a.htm
Iliana taurus,https://www.butterfliesofamerica.com/L/t/Iliana_taurus_a.htm
Iliana sapasoa,https://www.butterfliesofamerica.com/L/t/Iliana_sapasoa_a.htm
Iliana romulus,https://www.butterfliesofamerica.com/L/t/Iliana_romulus_a.htm
Sophista aristoteles,https://www.butterfliesofamerica.com/L/t/Sophista_aristoteles_a.htm
Sophista plinius,https://www.butterfliesofamerica.com/L/t/Sophista_plinius_a.htm
Sophista latifasciata,https://www.butterfliesofamerica.com/L/t/Sophista_latifasciata_a.htm
Sophista matto,https://www.butterfliesofamerica.com/L/t/Sophista_matto_a.htm
Polyctor cleta,https://www.butterfliesofamerica.com/L/t/Polyctor_cleta_a.htm
Polyctor polyctor,https://www.butterfliesofamerica.com/L/t/Polyctor_polyctor_a.htm
Polyctor enops,https://www.butterfliesofamerica.com/L/t/Polyctor_enops_a.htm
Polyctor fera,https://www.butterfliesofamerica.com/L/t/Polyctor_fera_a.htm
Polyctor extensa,https://www.butterfliesofamerica.com/L/t/Polyctor_extensa_a.htm
Polyctor tensa,https://www.butterfliesofamerica.com/L/t/Polyctor_tensa_a.htm
Nisoniades godma,https://www.butterfliesofamerica.com/L/t/Nisoniades_godma_a.htm
Nisoniades panama,https://www.butterfliesofamerica.com/L/t/Nisoniades_panama_a.htm
Nisoniades benda,https://www.butterfliesofamerica.com/L/t/Nisoniades_benda_a.htm
Nisoniades hecale,https://www.butterfliesofamerica.com/L/t/Nisoniades_hecale_a.htm
Nisoniades cauca,https://www.butterfliesofamerica.com/L/t/Nisoniades_cauca_a.htm
Nisoniades remo,https://www.butterfliesofamerica.com/L/t/Nisoniades_remo_a.htm
Nisoniades bessus,https://www.butterfliesofamerica.com/L/t/Nisoniades_bessus_a.htm
Nisoniades montana,https://www.butterfliesofamerica.com/L/t/Nisoniades_montana_a.htm
